attack, 1.2041199826559248
backward, 2.3010299956639813
bad, 2.0
bearish, 2.0
blame, 1.6989700043360187
blow, 2.0
breach, 1.8195439355418688
break, 1.2041199826559248
broke, 2.0
browbeat, 2.0
burden, 2.3010299956639813
burn, 1.6020599913279623
cheap, 1.6989700043360187
chill, 2.3010299956639813
cold, 1.1760912590556813
complex, 1.8195439355418688
concern, 1.0413926851582251
condemn, 2.3010299956639813
conflict, 2.0
contend, 1.8195439355418688
costlier, 2.3010299956639813
critic, 1.1139433523068367
crude, 1.6989700043360187
culprit, 1.8195439355418688
curt, 1.6020599913279623
damper, 2.3010299956639813
danger, 2.3010299956639813
daunt, 2.3010299956639813
debt, 1.3010299956639813
delay, 1.255272505103306
denial, 2.0
desert, 1.3979400086720377
deter, 2.0
difficult, 1.146128035678238
dilemma, 2.3010299956639813
disrupt, 1.6989700043360187
distort, 2.3010299956639813
doubt, 1.8195439355418688
downturn, 1.5185139398778875
drain, 1.8195439355418688
drastic, 1.8195439355418688
drought, 1.6989700043360187
dubious, 2.3010299956639813
dust, 2.0
exhaust, 1.8195439355418688
exploit, 1.6989700043360187
extort, 1.8195439355418688
fail, 1.4471580313422192
fall, 0.9542425094393249
fallen, 2.3010299956639813
fallout, 1.6020599913279623
fatal, 2.3010299956639813
fault, 1.6989700043360187
fear, 1.6020599913279623
fell, 1.3010299956639813
feverish, 2.3010299956639813
flaw, 2.0
frigid, 2.3010299956639813
froze, 2.3010299956639813
frozen, 1.8195439355418688
glut, 2.3010299956639813
gross, 2.0
hard, 1.5185139398778875
harsh, 2.3010299956639813
hurt, 1.8195439355418688
interrupt, 1.5185139398778875
joke, 2.3010299956639813
kill, 1.8195439355418688
knife, 2.3010299956639813
lack, 1.3010299956639813
languish, 2.3010299956639813
leak, 2.0
lie, 1.8195439355418688
limit, 0.9030899869919435
limp, 2.3010299956639813
lone, 2.3010299956639813
lose, 1.6989700043360187
loss, 1.4471580313422192
lost, 1.6020599913279623
lull, 1.8195439355418688
miss, 2.0
nag, 2.3010299956639813
needless, 2.3010299956639813
object, 1.6020599913279623
obsess, 2.3010299956639813
ordeal, 1.8195439355418688
outbreak, 1.5185139398778875
oversight, 1.8195439355418688
overwhelm, 1.4471580313422192
peculiar, 2.0
pleas, 0.6020599913279624
poor, 1.8195439355418688
problem, 0.9542425094393249
prohibit, 0.6020599913279624
protest, 1.8195439355418688
punch, 2.3010299956639813
punish, 1.8195439355418688
reject, 1.5185139398778875
restrict, 1.6020599913279623
retreat, 2.0
risk, 0.6989700043360189
rival, 1.4471580313422192
rough, 1.6989700043360187
sap, 2.3010299956639813
scapegoat, 2.3010299956639813
scare, 1.8195439355418688
scrap, 2.3010299956639813
sever, 0.6020599913279624
shallow, 2.0
shock, 2.3010299956639813
skeptic, 2.0
slack, 1.8195439355418688
slow, 1.255272505103306
sluggish, 1.6020599913279623
snag, 2.3010299956639813
so-cal, 2.0
spite, 1.8195439355418688
split, 1.8195439355418688
stall, 2.0
strain, 2.3010299956639813
stress, 1.255272505103306
strict, 0.6020599913279624
subtract, 1.6989700043360187
sue, 2.3010299956639813
suffer, 2.3010299956639813
temper, 2.3010299956639813
threat, 1.6020599913279623
threaten, 1.3424226808222062
thwart, 2.3010299956639813
toil, 1.8195439355418688
toll, 1.5185139398778875
tortuous, 1.6989700043360187
tragic, 2.0
twist, 1.6989700043360187
uncertain, 2.3010299956639813
unclear, 1.5185139398778875
upset, 2.3010299956639813
urgent, 2.3010299956639813
vehement, 2.3010299956639813
vice, 1.1760912590556813
wane, 2.3010299956639813
weak, 1.0791812460476249
weaken, 1.1760912590556813
weaker, 1.3979400086720377
wild, 1.6020599913279623
wound, 2.0
wrong, 1.8195439355418688
